PFco_Code,tahun,bulan,stok_awal,stok_masuk,penjualan,stok_akhir,safety_stock,status_stok
175,2024,7,15.36,2210.75,2452.33,0.0,487.02,stockout
176,2021,12,105.64,76.11,121.94,59.81,31.65,normal
177,2021,3,288.59,109.2,159.72,238.07,76.23,normal
177,2021,4,238.07,244.44,215.01,267.5,76.23,normal
177,2021,5,267.5,548.1,786.95,28.65,76.23,understock
177,2021,6,28.65,0.0,0.0,24.92,76.23,understock
177,2021,7,24.92,477.42,420.44,81.9,76.23,normal
177,2021,8,81.9,570.3,535.67,116.53,76.23,normal
177,2021,9,116.53,0.0,0.0,102.18,76.23,normal
177,2021,10,102.18,87.87,103.26,86.79,76.23,normal
177,2021,11,86.79,359.94,262.93,183.8,76.23,normal
177,2021,12,183.8,147.65,99.21,232.24,76.23,normal
177,2022,1,232.24,153.09,276.68,108.65,76.23,normal
177,2022,2,108.65,170.71,261.34,18.02,76.23,understock
177,2022,3,18.02,0.0,0.0,15.89,76.23,understock
177,2022,4,15.89,238.32,261.22,0.0,76.23,stockout
177,2022,5,0.0,0.0,0.0,0.0,76.23,stockout
177,2022,6,0.0,407.03,258.94,148.09,76.23,normal
177,2022,7,148.09,895.28,885.7,157.67,76.23,normal
177,2022,8,157.67,72.24,53.16,176.75,76.23,normal
177,2022,9,176.75,300.17,267.76,209.16,76.23,normal
177,2022,10,209.16,57.77,53.22,213.71,76.23,normal
177,2022,11,213.71,394.44,367.77,240.38,76.23,normal
177,2022,12,240.38,280.54,191.83,329.09,76.23,normal
177,2023,1,329.09,83.1,154.86,257.33,76.23,normal
177,2023,2,257.33,262.87,373.82,146.38,76.23,normal
177,2023,3,146.38,840.08,617.1,369.36,76.23,normal
177,2023,4,369.36,776.58,515.1,630.84,76.23,overstock
177,2023,5,630.84,428.81,420.5,639.15,76.23,overstock
177,2023,6,639.15,51.56,52.7,638.01,76.23,overstock
177,2023,7,638.01,209.64,157.5,690.15,76.23,overstock
177,2023,8,690.15,180.39,360.32,510.22,76.23,overstock
177,2023,9,510.22,74.63,48.0,536.85,76.23,overstock
177,2023,10,536.85,439.24,477.43,498.66,76.23,normal
177,2023,11,498.66,690.8,635.67,553.79,76.23,overstock
177,2023,12,553.79,326.66,323.65,556.8,76.23,overstock
177,2024,1,556.8,356.71,369.54,543.97,76.23,overstock
177,2024,2,543.97,395.83,368.14,571.66,76.23,overstock
177,2024,3,571.66,882.75,531.14,923.27,76.23,overstock
177,2024,4,923.27,379.97,543.54,759.7,76.23,overstock
177,2024,5,759.7,48.11,54.8,753.01,76.23,overstock
177,2024,6,753.01,849.4,742.37,860.04,76.23,overstock
177,2024,7,860.04,329.49,321.69,867.84,76.23,overstock
178,2023,3,266.25,521.89,304.57,483.57,62.81,overstock
179,2021,1,5867.91,7087.32,6590.0,6365.23,1487.84,normal
179,2021,2,6365.23,7193.53,7723.59,5835.17,1487.84,normal
179,2021,3,5835.17,9772.38,9309.09,6298.46,1487.84,normal
179,2021,4,6298.46,7396.91,5607.76,8087.61,1487.84,normal
179,2021,5,8087.61,5920.65,4086.57,9921.69,1487.84,overstock
179,2021,6,9921.69,5964.34,8566.23,7319.8,1487.84,normal
179,2021,7,7319.8,9565.95,9014.28,7871.47,1487.84,normal
179,2021,8,7871.47,4020.79,2510.6,9381.66,1487.84,overstock
179,2021,9,9381.66,2264.9,1941.69,9704.87,1487.84,overstock
179,2021,10,9704.87,3521.49,3266.0,9960.36,1487.84,overstock
179,2021,11,9960.36,9108.94,6999.6,12069.7,1487.84,overstock
179,2021,12,12069.7,12176.74,8287.92,15958.52,1487.84,overstock
179,2022,1,15958.52,3990.71,5954.06,13995.17,1487.84,overstock
179,2022,2,13995.17,12871.27,8670.52,18195.92,1487.84,overstock
179,2022,3,18195.92,16161.89,10197.55,24160.26,1487.84,overstock
179,2022,4,24160.26,2967.46,5416.61,21711.11,1487.84,overstock
179,2022,5,21711.11,6896.1,7626.91,20980.3,1487.84,overstock
179,2022,6,20980.3,6099.67,5883.64,21196.33,1487.84,overstock
179,2022,7,21196.33,2791.95,2897.63,21090.65,1487.84,overstock
179,2022,8,21090.65,465.59,193.62,21362.62,1487.84,overstock
179,2022,9,21362.62,1265.49,1951.96,20676.15,1487.84,overstock
179,2022,10,20676.15,1330.21,1564.89,20441.47,1487.84,overstock
179,2022,11,20441.47,6554.37,6265.13,20730.71,1487.84,overstock
179,2022,12,20730.71,4107.11,3938.1,20899.72,1487.84,overstock
179,2023,1,20899.72,3362.51,4427.81,19834.42,1487.84,overstock
179,2023,2,19834.42,7325.71,4535.78,22624.35,1487.84,overstock
179,2023,3,22624.35,7686.71,6750.48,23560.58,1487.84,overstock
179,2023,4,23560.58,4260.12,3868.7,23952.0,1487.84,overstock
179,2023,5,23952.0,5301.87,5547.2,23706.67,1487.84,overstock
179,2023,6,23706.67,6973.11,7107.91,23571.87,1487.84,overstock
179,2023,7,23571.87,7024.61,6453.6,24142.88,1487.84,overstock
179,2023,8,24142.88,1592.1,3543.68,22191.3,1487.84,overstock
179,2023,9,22191.3,3332.08,3148.21,22375.17,1487.84,overstock
179,2023,10,22375.17,3354.19,3349.46,22379.9,1487.84,overstock
179,2023,11,22379.9,2035.12,4046.37,20368.65,1487.84,overstock
179,2023,12,20368.65,11463.6,7651.13,24181.12,1487.84,overstock
179,2024,1,24181.12,5933.54,5392.22,24722.44,1487.84,overstock
179,2024,2,24722.44,7673.27,4975.28,27420.43,1487.84,overstock
179,2024,3,27420.43,7990.39,8377.27,27033.55,1487.84,overstock
179,2024,4,27033.55,3091.98,6065.86,24059.67,1487.84,overstock
179,2024,5,24059.67,2662.98,5599.34,21123.31,1487.84,overstock
179,2024,6,21123.31,14240.52,9767.03,25596.8,1487.84,overstock
179,2024,7,25596.8,1978.75,3462.21,24113.34,1487.84,overstock
181,2022,4,519.35,692.59,991.28,220.66,169.19,normal
181,2022,5,220.66,85.95,0.0,282.18,169.19,normal
181,2022,6,282.18,0.0,0.0,261.53,169.19,normal
181,2022,7,261.53,0.0,0.0,232.91,169.19,normal
181,2022,8,232.91,0.0,0.0,198.26,169.19,normal
181,2022,9,198.26,90.63,0.0,270.96,169.19,normal
181,2022,10,270.96,0.0,0.0,237.97,169.19,normal
181,2022,11,237.97,0.0,0.0,202.48,169.19,normal
181,2022,12,202.48,38.55,0.0,216.24,169.19,normal
181,2023,1,216.24,0.0,0.0,199.5,169.19,normal
181,2023,2,199.5,36.92,0.0,208.61,169.19,normal
181,2023,3,208.61,0.0,0.0,191.43,169.19,normal
181,2023,4,191.43,0.0,0.0,175.06,169.19,normal
181,2023,5,175.06,75.12,0.0,240.24,169.19,normal
181,2023,6,240.24,0.0,0.0,222.61,169.19,normal
181,2023,7,222.61,0.0,0.0,191.89,169.19,normal
181,2023,8,191.89,0.0,0.0,172.07,169.19,normal
181,2023,9,172.07,0.0,0.0,157.74,169.19,understock
181,2023,10,157.74,0.0,0.0,134.17,169.19,understock
181,2023,11,134.17,602.01,1015.24,0.0,169.19,stockout
181,2023,12,0.0,711.71,1261.52,0.0,169.19,stockout
181,2024,1,0.0,0.0,0.0,0.0,169.19,stockout
181,2024,2,0.0,100.81,239.86,0.0,169.19,stockout
181,2024,3,0.0,0.0,0.0,0.0,169.19,stockout
181,2024,4,0.0,0.0,0.0,0.0,169.19,stockout
181,2024,5,0.0,248.49,241.88,6.61,169.19,understock
181,2024,6,6.61,114.08,120.96,0.0,169.19,stockout
181,2024,7,0.0,367.74,241.7,126.04,169.19,understock
183,2023,8,102.7,58.56,121.6,39.66,35.69,normal
187,2021,4,2196.87,497.8,1349.88,1344.79,597.46,normal
187,2021,5,1344.79,0.0,0.0,1265.76,597.46,normal
187,2021,6,1265.76,619.86,439.75,1445.87,597.46,normal
187,2021,7,1445.87,4871.2,4755.5,1561.57,597.46,normal
187,2021,8,1561.57,2535.46,2299.49,1797.54,597.46,normal
187,2021,9,1797.54,1017.26,904.64,1910.16,597.46,normal
187,2021,10,1910.16,3007.92,2214.74,2703.34,597.46,normal
187,2021,11,2703.34,918.49,610.8,3011.03,597.46,overstock
187,2021,12,3011.03,142.65,118.96,3034.72,597.46,overstock
187,2022,1,3034.72,0.0,0.0,2830.32,597.46,overstock
187,2022,2,2830.32,0.0,0.0,2590.85,597.46,normal
187,2022,3,2590.85,4402.27,2836.52,4156.6,597.46,overstock
187,2022,4,4156.6,819.14,484.22,4491.52,597.46,overstock
187,2022,5,4491.52,3825.76,3672.39,4644.89,597.46,overstock
187,2022,6,4644.89,2716.45,2688.04,4673.3,597.46,overstock
187,2022,7,4673.3,193.92,0.0,4601.7,597.46,overstock
187,2022,8,4601.7,168.82,177.44,4593.08,597.46,overstock
187,2022,9,4593.08,0.0,0.0,4164.78,597.46,overstock
187,2022,10,4164.78,0.0,0.0,3745.74,597.46,overstock
187,2022,11,3745.74,0.0,0.0,3518.87,597.46,overstock
187,2022,12,3518.87,0.0,0.0,3266.91,597.46,overstock
187,2023,1,3266.91,0.0,0.0,2891.15,597.46,overstock
187,2023,2,2891.15,0.0,0.0,2728.86,597.46,normal
187,2023,3,2728.86,0.0,0.0,2466.94,597.46,normal
187,2023,4,2466.94,371.35,297.76,2540.53,597.46,normal
187,2023,5,2540.53,2206.87,2086.88,2660.52,597.46,normal
187,2023,6,2660.52,1082.21,2605.36,1137.37,597.46,normal
187,2023,7,1137.37,4550.56,3938.81,1749.12,597.46,normal
187,2023,8,1749.12,0.0,0.0,1552.54,597.46,normal
187,2023,9,1552.54,791.46,720.87,1623.13,597.46,normal
187,2023,10,1623.13,4970.47,4498.82,2094.78,597.46,normal
187,2023,11,2094.78,285.76,297.15,2083.39,597.46,normal
187,2023,12,2083.39,0.0,0.0,1826.38,597.46,normal
187,2024,1,1826.38,0.0,0.0,1733.05,597.46,normal
187,2024,2,1733.05,0.0,0.0,1562.98,597.46,normal
187,2024,3,1562.98,164.11,0.0,1530.11,597.46,normal
187,2024,4,1530.11,625.91,658.64,1497.38,597.46,normal
187,2024,5,1497.38,1504.05,1485.56,1515.87,597.46,normal
187,2024,6,1515.87,2196.21,1689.2,2022.88,597.46,normal
187,2024,7,2022.88,3725.07,3437.38,2310.57,597.46,normal
188,2021,10,279.99,142.5,138.03,284.46,76.92,normal
188,2021,11,284.46,581.96,359.31,507.11,76.92,overstock
188,2021,12,507.11,60.24,68.88,498.47,76.92,overstock
188,2022,1,498.47,0.0,0.0,471.63,76.92,overstock
188,2022,2,471.63,200.09,137.11,534.61,76.92,overstock
188,2022,3,534.61,0.0,0.0,472.63,76.92,overstock
188,2022,4,472.63,1065.7,688.99,849.34,76.92,overstock
188,2022,5,849.34,313.22,332.56,830.0,76.92,overstock
188,2022,6,830.0,35.76,65.1,800.66,76.92,overstock
188,2022,7,800.66,363.83,336.45,828.04,76.92,overstock
188,2022,8,828.04,115.69,133.48,810.25,76.92,overstock
188,2022,9,810.25,0.0,0.0,741.4,76.92,overstock
188,2022,10,741.4,93.07,129.9,704.57,76.92,overstock
188,2022,11,704.57,251.77,264.3,692.04,76.92,overstock
188,2022,12,692.04,0.0,0.0,639.1,76.92,overstock
188,2023,1,639.1,17.66,0.0,562.95,76.92,overstock
188,2023,2,562.95,716.84,661.77,618.02,76.92,overstock
188,2023,3,618.02,350.78,662.42,306.38,76.92,normal
188,2023,4,306.38,41.16,64.5,283.04,76.92,normal
188,2023,5,283.04,31.14,62.52,251.66,76.92,normal
188,2023,6,251.66,213.58,133.5,331.74,76.92,normal
188,2023,7,331.74,0.0,0.0,290.34,76.92,normal
188,2023,8,290.34,629.75,405.0,515.09,76.92,overstock
188,2023,9,515.09,946.78,686.35,775.52,76.92,overstock
188,2023,10,775.52,0.0,0.0,703.24,76.92,overstock
188,2023,11,703.24,357.04,340.78,719.5,76.92,overstock
188,2023,12,719.5,4.82,4.6,719.72,76.92,overstock
188,2024,1,719.72,299.95,272.98,746.69,76.92,overstock
188,2024,2,746.69,0.0,0.0,674.97,76.92,overstock
188,2024,3,674.97,330.32,206.06,799.23,76.92,overstock
188,2024,4,799.23,260.51,411.28,648.46,76.92,overstock
188,2024,5,648.46,334.85,206.5,776.81,76.92,overstock
188,2024,6,776.81,320.33,336.73,760.41,76.92,overstock
188,2024,7,760.41,353.89,259.44,854.86,76.92,overstock
191,2024,5,306.1,110.86,184.9,232.06,69.2,normal
191,2024,6,232.06,349.41,316.76,264.71,69.2,normal
193,2021,1,465.99,38.85,60.65,444.19,114.3,normal
193,2021,2,444.19,105.22,123.81,425.6,114.3,normal
193,2021,3,425.6,859.79,1153.95,131.44,114.3,normal
193,2021,4,131.44,587.79,432.39,286.84,114.3,normal
193,2021,5,286.84,67.36,123.19,231.01,114.3,normal
193,2021,6,231.01,739.47,670.14,300.34,114.3,normal
193,2021,7,300.34,289.18,741.72,0.0,114.3,stockout
193,2021,8,0.0,239.1,160.15,78.95,114.3,understock
193,2021,9,78.95,242.08,249.58,71.45,114.3,understock
193,2021,10,71.45,537.35,374.18,234.62,114.3,normal
193,2021,11,234.62,202.65,185.2,252.07,114.3,normal
193,2021,12,252.07,638.14,625.63,264.58,114.3,normal
193,2022,1,264.58,57.21,185.62,136.17,114.3,normal
193,2022,2,136.17,259.86,567.78,0.0,114.3,stockout
193,2022,3,0.0,245.3,442.84,0.0,114.3,stockout
193,2022,4,0.0,455.73,760.48,0.0,114.3,stockout
193,2022,5,0.0,244.21,380.6,0.0,114.3,stockout
193,2022,6,0.0,287.18,253.54,33.64,114.3,understock
193,2022,7,33.64,1148.92,1251.91,0.0,114.3,stockout
193,2022,8,0.0,72.34,119.6,0.0,114.3,stockout
193,2022,9,0.0,276.01,497.25,0.0,114.3,stockout
193,2022,10,0.0,61.24,62.9,0.0,114.3,stockout
193,2022,11,0.0,423.06,425.01,0.0,114.3,stockout
193,2022,12,0.0,0.0,0.0,0.0,114.3,stockout
193,2023,1,0.0,207.23,365.53,0.0,114.3,stockout
193,2023,2,0.0,163.82,246.5,0.0,114.3,stockout
193,2023,3,0.0,630.67,441.35,189.32,114.3,normal
193,2023,4,189.32,0.0,0.0,168.73,114.3,normal
193,2023,5,168.73,180.86,180.98,168.61,114.3,normal
193,2023,6,168.61,185.79,181.28,173.12,114.3,normal
193,2023,7,173.12,261.62,253.93,180.81,114.3,normal
193,2023,8,180.81,373.0,371.32,182.49,114.3,normal
193,2023,9,182.49,225.97,245.92,162.54,114.3,normal
193,2023,10,162.54,220.82,185.51,197.85,114.3,normal
193,2023,11,197.85,184.35,429.4,0.0,114.3,stockout
193,2023,12,0.0,121.59,187.6,0.0,114.3,stockout
193,2024,1,0.0,160.42,121.69,38.73,114.3,understock
193,2024,2,38.73,116.86,123.9,31.69,114.3,understock
193,2024,3,31.69,266.38,182.92,115.15,114.3,normal
193,2024,4,115.15,326.58,306.77,134.96,114.3,normal
193,2024,5,134.96,609.61,623.36,121.21,114.3,normal
193,2024,6,121.21,759.16,665.95,214.42,114.3,normal
193,2024,7,214.42,520.33,487.43,247.32,114.3,normal
195,2024,5,2431.37,615.89,591.0,2456.26,1002.19,normal
195,2024,6,2456.26,3681.2,4857.16,1280.3,1002.19,normal
195,2024,7,1280.3,3410.11,3381.1,1309.31,1002.19,normal
197,2021,1,525.62,210.77,420.78,315.61,110.19,normal
197,2021,2,315.61,0.0,0.0,282.12,110.19,normal
197,2021,3,282.12,379.47,419.31,242.28,110.19,normal
197,2021,4,242.28,0.0,0.0,212.65,110.19,normal
197,2021,5,212.65,63.83,0.0,254.29,110.19,normal
197,2021,6,254.29,48.53,0.0,277.78,110.19,normal
197,2021,7,277.78,0.0,0.0,237.62,110.19,normal
197,2021,8,237.62,0.0,0.0,209.84,110.19,normal
197,2021,9,209.84,0.0,0.0,190.71,110.19,normal
197,2021,10,190.71,0.0,0.0,170.77,110.19,normal
197,2021,11,170.77,51.86,0.0,200.32,110.19,normal
197,2021,12,200.32,0.0,0.0,189.26,110.19,normal
197,2022,1,189.26,0.0,0.0,175.99,110.19,normal
197,2022,2,175.99,52.57,40.71,187.85,110.19,normal
197,2022,3,187.85,0.0,0.0,174.61,110.19,normal
197,2022,4,174.61,7.43,10.2,171.84,110.19,normal
197,2022,5,171.84,0.0,0.0,159.14,110.19,normal
197,2022,6,159.14,1640.39,1431.75,367.78,110.19,normal
197,2022,7,367.78,0.0,0.0,329.58,110.19,normal
197,2022,8,329.58,0.0,0.0,309.62,110.19,normal
197,2022,9,309.62,80.11,129.6,260.13,110.19,normal
198,2023,10,75.73,133.93,99.48,110.18,16.39,overstock
198,2023,11,110.18,69.34,114.52,65.0,16.39,normal
198,2023,12,65.0,0.0,0.0,56.56,16.39,normal
198,2024,1,56.56,0.0,0.0,48.56,16.39,normal
198,2024,2,48.56,0.0,0.0,45.36,16.39,normal
198,2024,3,45.36,0.0,0.0,39.49,16.39,normal
198,2024,4,39.49,16.23,15.02,40.7,16.39,normal
198,2024,5,40.7,112.49,82.26,70.93,16.39,normal
198,2024,6,70.93,7.68,7.52,71.09,16.39,normal
199,2021,1,177.95,78.1,172.7,83.35,38.87,normal
199,2021,2,83.35,585.93,359.68,309.6,38.87,overstock
199,2021,3,309.6,564.92,492.91,381.61,38.87,overstock
199,2021,4,381.61,126.1,212.69,295.02,38.87,overstock
199,2021,5,295.02,158.62,153.82,299.82,38.87,overstock
199,2021,6,299.82,73.5,71.96,301.36,38.87,overstock
199,2021,7,301.36,310.04,188.57,422.83,38.87,overstock
199,2021,8,422.83,568.42,528.98,462.27,38.87,overstock
199,2021,9,462.27,407.31,281.42,588.16,38.87,overstock
199,2021,10,588.16,98.77,99.05,587.88,38.87,overstock
199,2021,11,587.88,325.06,296.72,616.22,38.87,overstock
199,2021,12,616.22,266.51,201.06,681.67,38.87,overstock
199,2022,1,681.67,277.86,276.53,683.0,38.87,overstock
199,2022,2,683.0,150.32,252.06,581.26,38.87,overstock
199,2022,3,581.26,74.12,45.42,609.96,38.87,overstock
199,2022,4,609.96,594.87,381.63,823.2,38.87,overstock
199,2022,5,823.2,36.47,37.89,821.78,38.87,overstock
199,2022,6,821.78,46.28,51.26,816.8,38.87,overstock
199,2022,7,816.8,88.68,60.88,844.6,38.87,overstock
199,2022,8,844.6,0.0,0.0,743.74,38.87,overstock
199,2022,9,743.74,64.92,60.98,747.68,38.87,overstock
199,2022,10,747.68,286.84,178.18,856.34,38.87,overstock
199,2022,11,856.34,32.56,57.55,831.35,38.87,overstock
199,2022,12,831.35,321.78,202.39,950.74,38.87,overstock
199,2023,1,950.74,11.87,47.37,915.24,38.87,overstock
199,2023,2,915.24,398.0,269.92,1043.32,38.87,overstock
199,2023,3,1043.32,197.36,173.34,1067.34,38.87,overstock
199,2023,4,1067.34,434.37,404.89,1096.82,38.87,overstock
199,2023,5,1096.82,0.0,0.0,1011.26,38.87,overstock
199,2023,6,1011.26,69.42,48.27,1032.41,38.87,overstock
199,2023,7,1032.41,76.16,56.99,1051.58,38.87,overstock
199,2023,8,1051.58,159.8,97.54,1113.84,38.87,overstock
199,2023,9,1113.84,0.0,0.0,960.94,38.87,overstock
199,2023,10,960.94,53.76,52.53,962.17,38.87,overstock
199,2023,11,962.17,214.26,242.53,933.9,38.87,overstock
199,2023,12,933.9,67.15,136.31,864.74,38.87,overstock
199,2024,1,864.74,172.34,156.66,880.42,38.87,overstock
199,2024,2,880.42,134.91,182.78,832.55,38.87,overstock
199,2024,3,832.55,17.76,15.14,835.17,38.87,overstock
199,2024,4,835.17,134.34,131.72,837.79,38.87,overstock
199,2024,5,837.79,260.04,160.68,937.15,38.87,overstock
199,2024,6,937.15,54.97,35.58,956.54,38.87,overstock
199,2024,7,956.54,94.48,100.8,950.22,38.87,overstock
200,2021,12,105.01,16.9,26.28,95.63,27.48,normal
200,2022,1,95.63,213.28,213.97,94.94,27.48,normal
200,2022,2,94.94,87.78,124.47,58.25,27.48,normal
200,2022,3,58.25,50.43,44.99,63.69,27.48,normal
200,2022,4,63.69,106.08,210.37,0.0,27.48,stockout
200,2022,5,0.0,26.63,29.46,0.0,27.48,stockout
200,2022,6,0.0,0.0,0.0,0.0,27.48,stockout
200,2022,7,0.0,22.84,43.84,0.0,27.48,stockout
200,2022,8,0.0,0.0,0.0,0.0,27.48,stockout
200,2022,9,0.0,39.57,42.23,0.0,27.48,stockout
200,2022,10,0.0,99.9,112.84,0.0,27.48,stockout
200,2022,11,0.0,53.03,46.89,6.14,27.48,understock
200,2022,12,6.14,43.77,46.58,3.33,27.48,understock
200,2023,1,3.33,28.91,30.92,1.32,27.48,understock
200,2023,2,1.32,139.95,146.56,0.0,27.48,stockout
200,2023,3,0.0,26.47,25.58,0.89,27.48,understock
200,2023,4,0.89,44.51,79.35,0.0,27.48,stockout
200,2023,5,0.0,0.0,0.0,0.0,27.48,stockout
200,2023,6,0.0,41.71,47.69,0.0,27.48,stockout
200,2023,7,0.0,48.48,46.55,1.93,27.48,understock
200,2023,8,1.93,180.82,121.43,61.32,27.48,normal
200,2023,9,61.32,61.58,62.9,60.0,27.48,normal
200,2023,10,60.0,60.76,52.18,68.58,27.48,normal
200,2023,11,68.58,105.34,91.73,82.19,27.48,normal
200,2023,12,82.19,310.07,190.18,202.08,27.48,overstock
200,2024,1,202.08,67.62,157.2,112.5,27.48,normal
200,2024,2,112.5,168.78,168.67,112.61,27.48,normal
200,2024,3,112.61,9.63,9.57,112.67,27.48,normal
200,2024,4,112.67,29.13,30.25,111.55,27.48,normal
201,2021,1,355.73,402.81,385.72,372.82,93.76,normal
201,2021,2,372.82,732.91,690.23,415.5,93.76,normal
201,2021,3,415.5,1204.17,753.06,866.61,93.76,overstock
201,2021,4,866.61,458.07,406.46,918.22,93.76,overstock
201,2021,5,918.22,266.58,302.97,881.83,93.76,overstock
201,2021,6,881.83,335.71,319.0,898.54,93.76,overstock
201,2021,7,898.54,475.64,515.92,858.26,93.76,overstock
201,2021,8,858.26,438.59,827.86,468.99,93.76,overstock
201,2021,9,468.99,901.33,563.9,806.42,93.76,overstock
201,2021,10,806.42,200.08,195.57,810.93,93.76,overstock
201,2021,11,810.93,316.01,586.53,540.41,93.76,overstock
201,2021,12,540.41,223.12,349.15,414.38,93.76,normal
201,2022,1,414.38,242.06,469.05,187.39,93.76,normal
201,2022,2,187.39,272.11,434.89,24.61,93.76,understock
201,2022,3,24.61,105.93,91.35,39.19,93.76,understock
201,2022,4,39.19,776.37,699.67,115.89,93.76,normal
201,2022,5,115.89,62.71,62.88,115.72,93.76,normal
201,2022,6,115.72,32.66,65.61,82.77,93.76,understock
201,2022,7,82.77,105.41,104.84,83.34,93.76,understock
201,2022,8,83.34,0.0,0.0,76.13,93.76,understock
201,2022,9,76.13,137.97,104.84,109.26,93.76,normal
201,2022,10,109.26,310.57,308.3,111.53,93.76,normal
201,2022,11,111.53,122.09,119.89,113.73,93.76,normal
201,2022,12,113.73,338.29,368.45,83.57,93.76,understock
201,2023,1,83.57,58.65,80.37,61.85,93.76,understock
201,2023,2,61.85,413.34,309.46,165.73,93.76,normal
201,2023,3,165.73,325.95,227.07,264.61,93.76,normal
201,2023,4,264.61,701.95,409.47,557.09,93.76,overstock
201,2023,5,557.09,0.0,0.0,475.69,93.76,overstock
201,2023,6,475.69,95.79,91.17,480.31,93.76,overstock
201,2023,7,480.31,52.26,68.72,463.85,93.76,normal
201,2023,8,463.85,217.45,201.29,480.01,93.76,overstock
201,2023,9,480.01,91.95,83.38,488.58,93.76,overstock
201,2023,10,488.58,231.02,265.57,454.03,93.76,normal
201,2023,11,454.03,777.19,515.59,715.63,93.76,overstock
201,2023,12,715.63,395.84,380.29,731.18,93.76,overstock
201,2024,1,731.18,216.39,397.07,550.5,93.76,overstock
201,2024,2,550.5,621.27,538.58,633.19,93.76,overstock
201,2024,3,633.19,36.1,44.85,624.44,93.76,overstock
201,2024,4,624.44,181.65,182.15,623.94,93.76,overstock
201,2024,5,623.94,68.31,76.94,615.31,93.76,overstock
201,2024,6,615.31,88.34,51.6,652.05,93.76,overstock
201,2024,7,652.05,221.3,151.4,721.95,93.76,overstock
203,2022,11,48.7,13.13,26.87,34.96,17.99,normal
203,2022,12,34.96,29.49,21.08,43.37,17.99,normal
203,2023,1,43.37,0.0,0.0,38.65,17.99,normal
203,2023,2,38.65,0.0,0.0,35.61,17.99,normal
203,2023,3,35.61,57.11,52.0,40.72,17.99,normal
203,2023,4,40.72,45.36,47.36,38.72,17.99,normal
203,2023,5,38.72,0.0,0.0,32.99,17.99,normal
203,2023,6,32.99,0.0,0.0,28.61,17.99,normal
203,2023,7,28.61,0.0,0.0,25.54,17.99,normal
203,2023,8,25.54,0.0,0.0,23.75,17.99,normal
203,2023,9,23.75,10.06,0.0,31.58,17.99,normal
203,2023,10,31.58,45.72,26.98,50.32,17.99,normal
203,2023,11,50.32,17.21,30.64,36.89,17.99,normal
203,2023,12,36.89,141.82,137.28,41.43,17.99,normal
203,2024,1,41.43,72.41,158.38,0.0,17.99,stockout
203,2024,2,0.0,0.0,0.0,0.0,17.99,stockout
203,2024,3,0.0,12.41,7.65,4.76,17.99,understock
204,2021,2,125.02,181.93,259.48,47.47,37.82,normal
204,2021,3,47.47,29.59,57.5,19.56,37.82,understock
204,2021,4,19.56,124.41,180.97,0.0,37.82,stockout
204,2021,5,0.0,232.27,150.37,81.9,37.82,normal
204,2021,6,81.9,197.48,201.2,78.18,37.82,normal
204,2021,7,78.18,307.99,340.07,46.1,37.82,normal
204,2021,8,46.1,656.6,391.9,310.8,37.82,overstock
204,2021,9,310.8,232.96,212.3,331.46,37.82,overstock
204,2021,10,331.46,92.61,89.37,334.7,37.82,overstock
204,2021,11,334.7,124.83,204.33,255.2,37.82,overstock
204,2021,12,255.2,148.82,157.03,246.99,37.82,overstock
204,2022,1,246.99,445.08,263.94,428.13,37.82,overstock
204,2022,2,428.13,244.26,240.56,431.83,37.82,overstock
204,2022,3,431.83,36.09,33.78,434.14,37.82,overstock
204,2022,4,434.14,398.26,373.81,458.59,37.82,overstock
204,2022,5,458.59,147.07,143.56,462.1,37.82,overstock
204,2022,6,462.1,66.31,105.8,422.61,37.82,overstock
204,2022,7,422.61,71.5,63.28,430.83,37.82,overstock
204,2022,8,430.83,0.0,0.0,374.65,37.82,overstock
204,2022,9,374.65,32.09,62.9,343.84,37.82,overstock
204,2022,10,343.84,186.86,170.94,359.76,37.82,overstock
